Conver,Conver,corr,corr,Diction,Diction,DisVoice,DisVoice,LIWC,LIWC,OpenSmile,OpenSmile
,,F31_affectby_F5,0.30152927500993776,,,,,,,pcm_loudness_sma_linregc1_max,0.6883398955815188
,,F67_affectby_F3,0.30152927500993776,,,,,,,lspFreq_sma[4]_iqr1-2_max,0.6883398955815188
,,F19_affectby_F29,0.3029533168871718,,,,,,,lspFreq_sma_de[1]_linregc2_max,0.6883398955815188
,,F80_affectby_F18,0.3029533168871718,,,,,,,lspFreq_sma_de[2]_skewness_max,0.6904666381021671
,,F45_affectby_F53,0.3029533168871718,,,,,,,lspFreq_sma[2]_range_max,0.6905783902348211
,,F30_affectby_F19,0.3029533168871718,,,,,,,lspFreq_sma[3]_quartile1_std,0.6905783902348211
,,F4_affectby_F22,0.3029533168871718,,,,,,,F0_sma_de_linregerrQ_max,0.6905783902348211
,,F72_affectby_F72,0.3029533168871718,,,,,,,mfcc_sma[2]_maxPos_mean,0.6905783902348211
,,F26_affectby_F33,0.3029533168871718,,,,,,,lspFreq_sma[6]_linregc1_mean,0.6916975085825932
,,F51_affectby_F40,0.3029533168871718,,,,,,,mfcc_sma_de[3]_linregerrA_min,0.6925301675054385
,,F76_affectby_F33,0.3029533168871718,,,,,,,mfcc_sma[8]_maxPos_mean,0.6928195942475291
,,F30_affectby_F43,0.3029533168871718,,,,,,,mfcc_sma[2]_min_mean,0.6928195942475291
,,F53_affectby_F32,0.3043818233269405,,,,,,,lspFreq_sma_de[1]_min_std,0.6928195942475291
,,F88_affectby_F75,0.3043818233269405,,,,,,,F0_sma_linregerrQ_mean,0.6928195942475291
,,F27_affectby_F60,0.3043818233269405,,,,,,,mfcc_sma_de[5]_min_mean,0.6928195942475291
,,F88_affectby_F86,0.3043818233269405,,,,,,,F0env_sma_stddev_std,0.6928195942475291
,,F53_affectby_F1,0.3043818233269405,,,,,,,lspFreq_sma_de[5]_iqr1-2_max,0.6928195942475291
,,F56_affectby_F31,0.3043818233269405,,,,,,,mfcc_sma_de[9]_kurtosis_std,0.6928195942475291
,,F53_affectby_F61,0.3043818233269405,,,,,,,mfcc_sma[3]_range_std,0.6950634901791053
,,F20_affectby_F6,0.3043818233269405,,,,,,,mfcc_sma_de[8]_kurtosis_min,0.6970244061167572
,,F45_affectby_F61,0.3043818233269405,,,,,,,mfcc_sma[1]_quartile1_mean,0.6995592876850425
,,F82_affectby_F81,0.3043818233269405,,,,,,,pcm_loudness_sma_de_linregerrQ_std,0.6995592876850425
,,F55_affectby_F18,0.3058147950945825,,,,,,,lspFreq_sma_de[3]_maxPos_std,0.7018111540268009
,,F2_affectby_F65,0.3058147950945825,,,,,,,lspFreq_sma_de[1]_quartile2_min,0.7018111540268009
,,F49_affectby_F9,0.3058147950945825,,,,,,,lspFreq_sma_de[2]_amean_min,0.7018111540268009
,,F18_affectby_F39,0.3058147950945825,,,,,,,F0env_sma_iqr1-3_std,0.7018111540268009
,,F2_affectby_F53,0.3058147950945825,,,,,,,pcm_intensity_sma_de_stddev_max,0.7029356955554921
,,F74_affectby_F23,0.3058147950945825,,,,,,,pcm_intensity_sma_skewness_mean,0.7040656418233526
,,F79_affectby_F66,0.3058147950945825,,,,,,,lspFreq_sma[6]_stddev_max,0.7040656418233526
,,F45_affectby_F24,0.3058147950945825,,,,,,,lspFreq_sma[5]_linregc2_std,0.7040656418233526
,,F55_affectby_F56,0.3072522328751587,,,,,,,lspFreq_sma[1]_quartile3_max,0.7040656418233526
,,F72_affectby_F49,0.3072522328751587,,,,,,,lspFreq_sma_de[0]_linregc2_min,0.7063227332849595
,,F87_affectby_F29,0.3072522328751587,,,,,,,lspFreq_sma_de[4]_linregerrA_max,0.7063227332849595
,,F67_affectby_F39,0.3072522328751587,,,,,,,lspFreq_sma[0]_linregc1_mean,0.7085817878496079
,,F32_affectby_F12,0.3072522328751587,,,,,,,lspFreq_sma[1]_linregc1_mean,0.7085819435259151
,,F71_affectby_F49,0.3072522328751587,,,,,,,lspFreq_sma_de[4]_max_max,0.7085824105533414
,,F42_affectby_F80,0.3072522328751587,,,,,,,mfcc_sma[2]_linregc1_std,0.7085824105533414
,,F8_affectby_F50,0.3072522328751587,,,,,,,lspFreq_sma_de[2]_linregc2_max,0.7085824105533414
,,F56_affectby_F47,0.3072522328751587,,,,,,,F0env_sma_range_std,0.7085824105533414
,,F28_affectby_F70,0.3086941372733141,,,,,,,pcm_intensity_sma_de_linregc2_max,0.7108420277288225
,,F32_affectby_F83,0.3086941372733141,,,,,,,lspFreq_sma[0]_linregc1_max,0.7108446557017538
,,F81_affectby_F50,0.3086941372733141,,,,,,,pcm_loudness_sma_de_skewness_mean,0.7108446557017538
,,F14_affectby_F27,0.3086941372733141,,,,,,,F0_sma_de_amean_min,0.7119744250190811
,,F87_affectby_F70,0.3086941372733141,,,,,,,lspFreq_sma[2]_skewness_max,0.7119759654193233
,,F77_affectby_F87,0.30869413727334066,,,,,,,mfcc_sma[8]_kurtosis_min,0.7125983780422284
,,F43_affectby_F16,0.30869413727334066,,,,,,,mfcc_sma[6]_skewness_max,0.7129841212504835
,,F48_affectby_F84,0.31014050881287797,,,,,,,voiceProb_sma_de_range_mean,0.7131094507356276
,,F5_affectby_F35,0.31014050881287797,,,,,,,mfcc_sma_de[3]_linregerrQ_min,0.7151065098456373
,,F13_affectby_F41,0.31014050881287797,,,,,,,F0_sma_de_amean_max,0.7153761680293413
,,F84_affectby_F61,0.31014050881287797,,,,,,,mfcc_sma_de[11]_maxPos_mean,0.71537677759334
,,F64_affectby_F33,0.31014050881287797,,,,,,,mfcc_sma[2]_quartile1_mean,0.71537677759334
,,F85_affectby_F83,0.31014050881287797,,,,,,,lspFreq_sma[6]_skewness_std,0.71537677759334
,,F42_affectby_F8,0.31014050881287797,,,,,,,mfcc_sma[4]_quartile3_max,0.71537677759334
,,F35_affectby_F68,0.31014050881287797,,,,,,,pcm_loudness_sma_linregerrQ_std,0.71537677759334
,,F4_affectby_F26,0.31014050881287797,,,,,,,lspFreq_sma[4]_min_std,0.71537677759334
,,F19_affectby_F56,0.31014050881287797,,,,,,,mfcc_sma[2]_kurtosis_min,0.7171617535980608
,,F80_affectby_F17,0.31014050881287797,,,,,,,mfcc_sma_de[4]_skewness_min,0.7174133469642245
,,F54_affectby_F53,0.31014050881287797,,,,,,,lspFreq_sma[7]_kurtosis_std,0.7176466181459507
,,F54_affectby_F75,0.31014050881287797,,,,,,,mfcc_sma_de[5]_quartile2_mean,0.7176466181459507
,,F6_affectby_F60,0.31014050881287797,,,,,,,pcm_loudness_sma_de_max_max,0.7176466181459507
,,F4_affectby_F4,0.31159134793678483,,,,,,,mfcc_sma_de[5]_iqr1-3_std,0.7176466181459507
,,F14_affectby_F53,0.31159134793678483,,,,,,,F0_sma_de_iqr1-2_std,0.7176466181459507
,,F47_affectby_F5,0.31159134793678483,,,,,,,lspFreq_sma[2]_linregerrA_max,0.7199189541979694
,,F25_affectby_F66,0.31159134793678483,,,,,,,mfcc_sma[4]_quartile1_max,0.7199189541979694
,,F33_affectby_F6,0.31159134793678483,,,,,,,mfcc_sma_de[2]_linregc2_std,0.7199189541979694
,,F29_affectby_F39,0.31159134793678483,,,,,,,mfcc_sma[10]_quartile1_max,0.7199189541979694
,,F5_affectby_F58,0.31159134793678483,,,,,,,F0env_sma_linregc1_max,0.7199189541979694
,,F56_affectby_F5,0.31159134793678483,,,,,,,pcm_intensity_sma_de_range_max,0.7210548553221225
,,F55_affectby_F53,0.31159134793678483,,,,,,,lspFreq_sma_de[7]_linregc1_max,0.7221937674882651
,,F45_affectby_F47,0.3130466550066256,,,,,,,mfcc_sma[9]_minPos_mean,0.7221937674882651
,,F15_affectby_F2,0.3130466550066256,,,,,,,lspFreq_sma[5]_min_max,0.7221937674882651
,,F22_affectby_F75,0.3130466550066256,,,,,,,mfcc_sma[2]_minPos_mean,0.7221937674882651
,,F43_affectby_F2,0.3130466550066256,,,,,,,lspFreq_sma_de[5]_skewness_min,0.7242429073165224
,,F39_affectby_F28,0.3130466550066256,,,,,,,mfcc_sma[4]_max_max,0.7244710396893148
,,F44_affectby_F88,0.3130466550066256,,,,,,,mfcc_sma[8]_skewness_std,0.7244710396893148
,,F87_affectby_F74,0.3130466550066256,,,,,,,mfcc_sma_de[3]_minPos_mean,0.7244710396893148
,,F30_affectby_F13,0.3130466550066256,,,,,,,lspFreq_sma_de[2]_quartile2_max,0.7244710396893148
,,F2_affectby_F1,0.3130466550066256,,,,,,,mfcc_sma[12]_quartile2_mean,0.7244710396893148
,,F72_affectby_F23,0.3130466550066256,,,,,,,mfcc_sma[5]_iqr2-3_mean,0.7244710396893148
,,F86_affectby_F45,0.3130466550066256,,,,,,,pcm_intensity_sma_de_skewness_max,0.7258866969874593
,,F80_affectby_F58,0.3130466550066256,,,,,,,voiceProb_sma_stddev_mean,0.7267507524088243
,,F73_affectby_F30,0.3130466550066256,,,,,,,mfcc_sma[7]_skewness_mean,0.7267507524088243
,,F15_affectby_F76,0.31450643030246583,,,,,,,mfcc_sma[12]_amean_mean,0.7267507524088243
,,F25_affectby_F25,0.31450643030246583,,,,,,,pcm_zcr_sma_de_iqr1-3_min,0.728781653482951
,,F39_affectby_F29,0.31450643030246583,,,,,,,mfcc_sma[4]_skewness_max,0.7289139075641616
,,F55_affectby_F73,0.31450643030246583,,,,,,,pcm_zcr_sma_de_quartile2_max,0.7290308471922654
,,F54_affectby_F86,0.31450643030246583,,,,,,,pcm_intensity_sma_linregerrQ_max,0.7290324500511718
,,F73_affectby_F73,0.31450643030246583,,,,,,,mfcc_sma[10]_amean_max,0.7290328871895764
,,F79_affectby_F26,0.31450643030246583,,,,,,,mfcc_sma[5]_quartile3_mean,0.7290328871895764
,,F12_affectby_F33,0.31597067402264245,,,,,,,lspFreq_sma_de[4]_quartile1_std,0.7290328871895764
,,F49_affectby_F67,0.31597067402264245,,,,,,,mfcc_sma[4]_min_max,0.7290328871895764
,,F30_affectby_F65,0.31597067402264245,,,,,,,mfcc_sma_de[3]_amean_mean,0.7290328871895764
,,F88_affectby_F7,0.31597067402264245,,,,,,,mfcc_sma[4]_linregerrQ_std,0.7290328871895764
,,F14_affectby_F64,0.31597067402264245,,,,,,,pcm_intensity_sma_de_iqr1-3_max,0.7313168471653688
,,F12_affectby_F58,0.31597067402264245,,,,,,,mfcc_sma_de[1]_quartile1_min,0.7313174255101162
,,F52_affectby_F76,0.31597067402264245,,,,,,,mfcc_sma_de[7]_kurtosis_min,0.7333499259312883
,,F62_affectby_F24,0.31597067402264245,,,,,,,mfcc_sma[9]_skewness_std,0.7336043487848246
,,F84_affectby_F68,0.31597067402264245,,,,,,,mfcc_sma_de[5]_iqr1-2_mean,0.7336043487848246
,,F53_affectby_F83,0.31597067402264245,,,,,,,mfcc_sma_de[2]_iqr2-3_max,0.7336043487848246
,,F39_affectby_F53,0.31597067402264245,,,,,,,pcm_intensity_sma_linregerrA_max,0.7358920728224851
,,F10_affectby_F62,0.317439386283481,,,,,,,F0env_sma_skewness_max,0.7358924997912781
,,F18_affectby_F68,0.317439386283481,,,,,,,F0env_sma_range_max,0.7381852755378641
,,F46_affectby_F21,0.317439386283481,,,,,,,F0env_sma_de_amean_std,0.7381852755378641
,,F12_affectby_F69,0.317439386283481,,,,,,,mfcc_sma[2]_iqr1-3_mean,0.7381852755378641
,,F33_affectby_F46,0.317439386283481,,,,,,,lspFreq_sma_de[3]_iqr1-2_max,0.7381852755378641
,,F72_affectby_F7,0.317439386283481,,,,,,,lspFreq_sma_de[7]_linregerrQ_min,0.7402287670668143
,,F50_affectby_F72,0.317439386283481,,,,,,,lspFreq_sma_de[1]_linregerrA_min,0.7402308737348784
,,F54_affectby_F9,0.317439386283481,,,,,,,mfcc_sma[12]_max_mean,0.7404792415296615
,,F32_affectby_F69,0.317439386283481,,,,,,,pcm_intensity_sma_de_linregerrQ_max,0.7427752397132042
,,F84_affectby_F53,0.317439386283481,,,,,,,mfcc_sma_de[11]_skewness_mean,0.7427755175034709
,,F45_affectby_F70,0.317439386283481,,,,,,,lspFreq_sma[7]_iqr1-3_mean,0.7427755175034709
,,F27_affectby_F40,0.3189125671188492,,,,,,,lspFreq_sma_de[4]_linregerrQ_max,0.7450740845609857
,,F57_affectby_F40,0.3189125671188492,,,,,,,pcm_loudness_sma_stddev_min,0.7458365880906036
,,F41_affectby_F74,0.3189125671188492,,,,,,,pcm_loudness_sma_max_max,0.7473749237427131
,,F40_affectby_F66,0.3189125671188492,,,,,,,lspFreq_sma[6]_iqr2-3_max,0.7473749237427131
,,F72_affectby_F85,0.3189125671188492,,,,,,,lspFreq_sma_de[0]_quartile3_max,0.7473749237427131
,,F5_affectby_F51,0.3189125671188492,,,,,,,mfcc_sma[12]_linregc2_mean,0.7473749237427131
,,F47_affectby_F30,0.3189125671188492,,,,,,,mfcc_sma_de[7]_skewness_min,0.7494691841573798
,,F44_affectby_F60,0.3189125671188492,,,,,,,mfcc_sma[8]_quartile3_max,0.7496780160285728
,,F13_affectby_F50,0.3189125671188492,,,,,,,lspFreq_sma[7]_linregerrA_mean,0.7496780160285728
,,F78_affectby_F56,0.3189125671188492,,,,,,,lspFreq_sma[7]_linregerrQ_std,0.7496780160285728
,,F22_affectby_F31,0.3189125671188492,,,,,,,mfcc_sma_de[5]_range_mean,0.7496780160285728
,,F83_affectby_F77,0.3203902164802621,,,,,,,lspFreq_sma_de[7]_iqr1-2_max,0.7496780160285728
,,F28_affectby_F21,0.3203902164802621,,,,,,,pcm_intensity_sma_de_linregerrA_max,0.750828108542309
,,F12_affectby_F43,0.3203902164802621,,,,,,,pcm_intensity_sma_de_iqr2-3_max,0.7508294571281486
,,F84_affectby_F4,0.3203902164802621,,,,,,,voiceProb_sma_de_quartile1_mean,0.7519833423378263
,,F37_affectby_F71,0.3203902164802621,,,,,,,mfcc_sma_de[6]_stddev_std,0.7519833423378263
,,F13_affectby_F13,0.3203902164802621,,,,,,,lspFreq_sma[2]_iqr2-3_mean,0.7519833423378263
,,F33_affectby_F54,0.3203902164802621,,,,,,,lspFreq_sma_de[4]_range_min,0.7540548036373419
,,F71_affectby_F82,0.3203902164802621,,,,,,,lspFreq_sma_de[5]_kurtosis_mean,0.7542908835304898
,,F48_affectby_F76,0.3203902164802621,,,,,,,mfcc_sma_de[5]_quartile3_mean,0.7542908835304898
,,F50_affectby_F80,0.3203902164802621,,,,,,,lspFreq_sma[2]_linregerrA_min,0.7563437674014258
,,F26_affectby_F13,0.3203902164802621,,,,,,,mfcc_sma[2]_stddev_mean,0.7566006204068617
,,F28_affectby_F87,0.3203902164802621,,,,,,,mfcc_sma_de[4]_range_mean,0.7566006204068617
,,F25_affectby_F7,0.3203902164802621,,,,,,,lspFreq_sma_de[7]_min_std,0.7566006204068617
,,F38_affectby_F82,0.3203902164802621,,,,,,,voiceProb_sma_de_stddev_mean,0.7566006204068617
,,F62_affectby_F3,0.3218723342363587,,,,,,,pcm_intensity_sma_range_max,0.7577551239729642
,,F87_affectby_F23,0.3218723342363587,,,,,,,mfcc_sma[3]_kurtosis_min,0.7586693654658672
,,F33_affectby_F49,0.3218723342363587,,,,,,,lspFreq_sma_de[5]_amean_min,0.7589125337085384
,,F29_affectby_F62,0.3218723342363587,,,,,,,mfcc_sma[8]_minPos_mean,0.7589125337085384
,,F28_affectby_F12,0.3218723342363587,,,,,,,lspFreq_sma[6]_quartile1_min,0.7589125337085384
,,F62_affectby_F33,0.32335892017267964,,,,,,,pcm_zcr_sma_min_mean,0.7589125337085384
,,F25_affectby_F83,0.32335892017267964,,,,,,,lspFreq_sma_de[5]_quartile1_min,0.7589125337085384
,,F78_affectby_F50,0.32335892017267964,,,,,,,lspFreq_sma[2]_quartile2_max,0.7589125337085384
,,F37_affectby_F38,0.32335892017267964,,,,,,,pcm_intensity_sma_de_min_min,0.7600674778607883
,,F37_affectby_F45,0.32335892017267964,,,,,,,mfcc_sma_de[5]_stddev_mean,0.7612266041187576
,,F80_affectby_F24,0.32335892017267964,,,,,,,mfcc_sma[4]_iqr1-2_mean,0.7612266041187576
,,F57_affectby_F49,0.3248499739915639,,,,,,,mfcc_sma_de[3]_iqr1-2_mean,0.7612266041187576
,,F5_affectby_F56,0.3248499739915639,,,,,,,F0_sma_de_linregerrQ_std,0.7612266041187576
,,F26_affectby_F32,0.3248499739915639,,,,,,,lspFreq_sma[5]_quartile2_std,0.7612266041187576
,,F5_affectby_F13,0.3248499739915639,,,,,,,F0env_sma_de_max_max,0.7612266041187576
,,F4_affectby_F23,0.3248499739915922,,,,,,,lspFreq_sma[3]_kurtosis_min,0.7633270975395691
,,F70_affectby_F66,0.3248499739915922,,,,,,,mfcc_sma_de[5]_iqr1-3_mean,0.7635428122628796
,,F7_affectby_F32,0.3248499739915922,,,,,,,lspFreq_sma_de[1]_linregc1_max,0.7635428122628796
,,F52_affectby_F31,0.3248499739915922,,,,,,,mfcc_sma_de[12]_kurtosis_max,0.7657534205345281
,,F5_affectby_F57,0.3248499739915922,,,,,,,mfcc_sma_de[8]_minPos_mean,0.7658611387088692
,,F43_affectby_F75,0.3248499739915922,,,,,,,mfcc_sma[5]_quartile2_mean,0.7658611387088692
,,F74_affectby_F45,0.3248499739915922,,,,,,,lspFreq_sma_de[6]_amean_min,0.7658611387088692
,,F13_affectby_F23,0.3263454953118217,,,,,,,F0_sma_de_linregc2_std,0.7658611387088692
,,F54_affectby_F71,0.3263454953118217,,,,,,,pcm_intensity_sma_max_max,0.7670195704324829
,,F22_affectby_F56,0.3263454953118217,,,,,,,lspFreq_sma[6]_linregc2_std,0.7681815639679297
,,F10_affectby_F34,0.3263454953118217,,,,,,,mfcc_sma_de[5]_minPos_mean,0.7681815639679297
,,F51_affectby_F68,0.3263454953118217,,,,,,,pcm_loudness_sma_range_min,0.7704427620414459
,,F55_affectby_F55,0.3263454953118217,,,,,,,mfcc_sma[7]_linregerrA_std,0.7705040684944037
,,F24_affectby_F7,0.3263454953118217,,,,,,,mfcc_sma_de[5]_kurtosis_std,0.7705040684944037
,,F78_affectby_F44,0.3263454953118217,,,,,,,mfcc_sma[12]_quartile3_min,0.7705040684944037
,,F43_affectby_F32,0.3263454953118217,,,,,,,lspFreq_sma_de[6]_iqr2-3_min,0.7713840551702729
,,F27_affectby_F7,0.3263454953118217,,,,,,,pcm_zcr_sma_de_quartile3_min,0.7728282616650949
,,F31_affectby_F64,0.3263454953118217,,,,,,,lspFreq_sma_de[6]_maxPos_std,0.7728286326872928
,,F1_affectby_F29,0.3263454953118217,,,,,,,lspFreq_sma_de[2]_kurtosis_std,0.7728286326872928
,,F55_affectby_F36,0.3278454836684384,,,,,,,lspFreq_sma[3]_linregc2_max,0.7728286326872928
,,F88_affectby_F76,0.3278454836684384,,,,,,,lspFreq_sma[3]_amean_max,0.7728286326872928
,,F43_affectby_F22,0.3278454836684384,,,,,,,mfcc_sma_de[4]_amean_mean,0.7728286326872928
,,F25_affectby_F33,0.3278454836684384,,,,,,,lspFreq_sma_de[1]_iqr1-3_min,0.773735856796397
,,F35_affectby_F32,0.3278454836684384,,,,,,,mfcc_sma_de[11]_kurtosis_max,0.773880830534318
,,F60_affectby_F10,0.3278454836684384,,,,,,,pcm_intensity_sma_de_max_max,0.7751533996857973
,,F40_affectby_F12,0.3278454836684384,,,,,,,lspFreq_sma[0]_linregerrA_max,0.7751552368897197
,,F83_affectby_F28,0.3278454836684384,,,,,,,mfcc_sma_de[6]_linregerrQ_mean,0.7751552368897197
,,F68_affectby_F31,0.3278454836684384,,,,,,,lspFreq_sma_de[6]_iqr1-3_max,0.7751552368897197
,,F78_affectby_F61,0.3278454836684384,,,,,,,mfcc_sma_de[4]_stddev_mean,0.7751552368897197
,,F13_affectby_F76,0.3278454836684384,,,,,,,mfcc_sma_de[2]_quartile3_std,0.7751552368897197
,,F68_affectby_F7,0.3278454836684384,,,,,,,pcm_intensity_sma_linregc2_min,0.7774830124217952
,,F47_affectby_F68,0.32934993851242084,,,,,,,mfcc_sma[12]_skewness_mean,0.7774838613898579
,,F47_affectby_F70,0.32934993851242084,,,,,,,pcm_loudness_sma_kurtosis_std,0.7774838613898579
,,F14_affectby_F30,0.32934993851242084,,,,,,,lspFreq_sma_de[5]_amean_max,0.7774838613898579
,,F54_affectby_F10,0.32934993851242084,,,,,,,mfcc_sma[7]_kurtosis_mean,0.7774838613898579
,,F43_affectby_F83,0.32934993851242084,,,,,,,lspFreq_sma[7]_amean_max,0.7798144864219005
,,F80_affectby_F71,0.32934993851242084,,,,,,,lspFreq_sma_de[7]_linregc1_std,0.7798144864219005
,,F23_affectby_F24,0.33085885921053426,,,,,,,mfcc_sma[5]_amean_mean,0.7798144864219005
,,F43_affectby_F43,0.33085885921053426,,,,,,,lspFreq_sma_de[1]_maxPos_mean,0.7821470921657978
,,F74_affectby_F29,0.33085885921053426,,,,,,,mfcc_sma[1]_quartile2_std,0.7821470921657978
,,F4_affectby_F71,0.33085885921053426,,,,,,,mfcc_sma_de[1]_linregc2_min,0.7821470921657978
,,F20_affectby_F37,0.33085885921053426,,,,,,,mfcc_sma[5]_kurtosis_mean,0.7821470921657978
,,F38_affectby_F22,0.33085885921053426,,,,,,,mfcc_sma_de[6]_kurtosis_min,0.7842729695251095
,,F5_affectby_F50,0.33085885921053426,,,,,,,F0env_sma_de_quartile3_min,0.7844816587475821
,,F71_affectby_F53,0.33085885921053426,,,,,,,pcm_loudness_sma_de_linregc1_max,0.7844816587475821
,,F55_affectby_F21,0.33085885921053426,,,,,,,F0_sma_iqr1-2_mean,0.7844816587475821
,,F76_affectby_F9,0.33085885921053426,,,,,,,mfcc_sma_de[4]_quartile1_mean,0.7844816587475821
,,F73_affectby_F86,0.33085885921053426,,,,,,,lspFreq_sma_de[4]_skewness_mean,0.7844816587475821
,,F68_affectby_F46,0.33085885921053426,,,,,,,lspFreq_sma_de[1]_skewness_min,0.7865820700870192
,,F86_affectby_F24,0.33237224504506935,,,,,,,mfcc_sma[5]_linregerrQ_std,0.7868181662414624
,,F34_affectby_F81,0.33237224504506935,,,,,,,pcm_loudness_sma_de_range_max,0.7868181662414624
,,F53_affectby_F3,0.33237224504506935,,,,,,,mfcc_sma_de[4]_max_std,0.7868181662414624
,,F82_affectby_F63,0.33237224504506935,,,,,,,lspFreq_sma[7]_iqr1-2_mean,0.7868181662414624
,,F56_affectby_F23,0.33237224504506935,,,,,,,mfcc_sma_de[11]_linregc2_mean,0.7891565946681078
,,F38_affectby_F45,0.33237224504506935,,,,,,,mfcc_sma[5]_linregc2_mean,0.7891565946681078
,,F35_affectby_F24,0.33237224504506935,,,,,,,mfcc_sma[8]_max_max,0.7891565946681078
,,F7_affectby_F34,0.33237224504506935,,,,,,,lspFreq_sma_de[7]_max_mean,0.7891565946681078
,,F49_affectby_F76,0.33237224504506935,,,,,,,lspFreq_sma_de[3]_amean_max,0.7891565946681078
,,F78_affectby_F6,0.33237224504506935,,,,,,,pcm_loudness_sma_de_linregc1_min,0.7891565946681078
,,F19_affectby_F9,0.33237224504506935,,,,,,,lspFreq_sma[6]_min_std,0.7891565946681078
,,F5_affectby_F48,0.33237224504506935,,,,,,,lspFreq_sma[7]_linregerrQ_mean,0.7891565946681078
,,F8_affectby_F77,0.33389009521361135,,,,,,,lspFreq_sma[6]_range_max,0.7914969239969125
,,F8_affectby_F70,0.33389009521361135,,,,,,,lspFreq_sma[6]_iqr1-2_max,0.7914969239969125
,,F42_affectby_F71,0.33389009521361135,,,,,,,lspFreq_sma[5]_quartile1_std,0.7914969239969125
,,F34_affectby_F42,0.33389009521361135,,,,,,,lspFreq_sma_de[7]_linregerrQ_max,0.7938391341458761
,,F51_affectby_F9,0.33389009521361135,,,,,,,F0_sma_de_quartile1_min,0.7961830934026293
,,F73_affectby_F11,0.33389009521361135,,,,,,,mfcc_sma_de[4]_range_max,0.7961832049816105
,,F31_affectby_F13,0.33389009521361135,,,,,,,lspFreq_sma_de[6]_minPos_std,0.7961832049816105
,,F5_affectby_F1,0.33389009521361135,,,,,,,lspFreq_sma[0]_linregerrQ_max,0.7961832049816105
,,F74_affectby_F47,0.3354124088288428,,,,,,,mfcc_sma[2]_range_mean,0.7985291163212014
,,F59_affectby_F7,0.3354124088288428,,,,,,,pcm_loudness_sma_de_iqr1-3_max,0.7985291163212014
,,F64_affectby_F83,0.3354124088288428,,,,,,,lspFreq_sma_de[2]_kurtosis_min,0.7995080168418932
,,F44_affectby_F49,0.3354124088288428,,,,,,,mfcc_sma[6]_skewness_mean,0.8008768479308643
,,F22_affectby_F87,0.3354124088288428,,,,,,,mfcc_sma_de[3]_quartile1_mean,0.8008768479308643
,,F26_affectby_F70,0.3354124088288428,,,,,,,lspFreq_sma[7]_skewness_mean,0.8008768479308643
,,F16_affectby_F10,0.3354124088288428,,,,,,,pcm_zcr_sma_quartile2_min,0.803097324055176
,,F32_affectby_F21,0.3354124088288428,,,,,,,pcm_intensity_sma_de_quartile3_max,0.8032246532642091
,,F25_affectby_F58,0.3354124088288428,,,,,,,voiceProb_sma_iqr1-3_mean,0.803226379528167
,,F49_affectby_F7,0.3354124088288428,,,,,,,mfcc_sma[4]_linregc1_mean,0.803226379528167
,,F62_affectby_F50,0.33693918491816865,,,,,,,mfcc_sma_de[4]_quartile3_std,0.803226379528167
,,F57_affectby_F67,0.33693918491816865,,,,,,,mfcc_sma[4]_amean_max,0.803226379528167
,,F62_affectby_F48,0.33693918491816865,,,,,,,F0_sma_linregerrA_std,0.803226379528167
,,F14_affectby_F24,0.33693918491816865,,,,,,,mfcc_sma_de[12]_minPos_mean,0.803226379528167
,,F80_affectby_F72,0.33693918491816865,,,,,,,lspFreq_sma_de[5]_stddev_max,0.805577690781881
,,F62_affectby_F57,0.33693918491816865,,,,,,,mfcc_sma_de[6]_kurtosis_mean,0.805577690781881
,,F45_affectby_F68,0.33693918491816865,,,,,,,F0env_sma_iqr1-2_std,0.805577690781881
,,F56_affectby_F64,0.3369391849181984,,,,,,,lspFreq_sma[1]_skewness_mean,0.805577690781881
,,F58_affectby_F14,0.3369391849181984,,,,,,,lspFreq_sma_de[3]_max_max,0.8079307613117854
,,F87_affectby_F71,0.3369391849181984,,,,,,,lspFreq_sma_de[3]_minPos_mean,0.8079307613117854
,,F85_affectby_F40,0.3369391849181984,,,,,,,lspFreq_sma[4]_max_std,0.8079307613117854
,,F73_affectby_F35,0.3369391849181984,,,,,,,mfcc_sma_de[4]_iqr1-3_mean,0.8102855706911649
,,F45_affectby_F74,0.3369391849181984,,,,,,,lspFreq_sma[1]_linregerrQ_max,0.8102855706911649
,,F86_affectby_F39,0.3369391849181984,,,,,,,lspFreq_sma_de[0]_quartile3_min,0.8102855706911649
